key,site,transect,img_name,MDS1,MDS2,richness,Shannon,Simpson,Pielou,soft_sediment,shell_debris,cobble,pebble,hard_substrate,anthro_substrate,unknown,filamentous_brown,sargassum,sugar_kelp,green_algae,textured_kelp,other_brown_kelp,red_algae,coralline_algae,kelp_bryozoan,sessile_invert,mobile_invert
7_1,7,1,2022_8_15_11-59-18_512.jpg,-0.262100258,0.13912749,8,1.840148991,0.822404081,0.884924608,4,24,18,6,0,0,9,0,0,21,1,0,0,14,0,0,0,2
7_1,7,1,2022_8_15_11-59-18_80.jpg,-0.529755489,-0.35354375,8,1.298201771,0.576257436,0.624303085,11,3,3,2,0,0,7,0,0,54,0,5,0,1,0,0,0,0
7_1,7,1,2022_8_15_11-59-18_48.jpg,0.02698456,0.515821132,9,1.825361653,0.80401662,0.83075789,20,10,2,1,0,0,22,2,0,3,9,0,0,7,0,0,0,0
7_1,7,1,2022_8_15_11-59-18_96.jpg,-0.342476493,0.088130348,9,1.937885314,0.823997551,0.881969615,12,4,5,0,0,0,11,4,0,31,12,0,0,17,0,0,3,0
7_1,7,1,2022_8_15_11-59-18_72.jpg,-0.647428792,-0.263299564,10,1.422703679,0.593474333,0.617872357,5,1,3,2,0,0,11,2,0,60,3,0,0,4,0,6,0,0
7_1,7,1,2022_8_15_11-59-18_240.jpg,-0.394742055,0.087667938,8,1.905185913,0.825486646,0.916200756,6,12,15,10,0,0,12,0,0,29,6,0,0,4,0,0,0,0
7_1,7,1,2022_8_15_11-59-18_320.jpg,0.412966603,-0.538790075,8,1.218974999,0.5794,0.586203062,2,19,1,0,0,0,9,0,0,6,1,61,0,1,0,0,0,0
7_1,7,1,2022_8_15_11-59-18_504.jpg,-0.465495962,-0.701035444,6,0.793289675,0.4114,0.442743398,2,2,0,0,0,0,1,0,0,74,0,20,0,1,0,0,0,0
7_1,7,1,2022_8_15_11-59-18_536.jpg,-1.031633212,-0.543204506,6,0.365047751,0.135292317,0.203737029,0,1,1,2,0,0,1,0,0,92,2,0,0,0,0,0,0,1
7_1,7,1,2022_8_15_11-59-18_192.jpg,-0.055020539,0.636798042,9,1.684336148,0.7466,0.766574416,1,23,5,42,4,0,10,3,0,0,3,0,0,9,0,0,0,0
7_1,7,1,2022_8_15_11-59-18_520.jpg,-0.41499482,0.1203591,9,1.713680692,0.767361111,0.779929694,3,6,3,27,0,0,10,1,0,34,2,0,0,10,0,0,0,1
7_1,7,1,2022_8_15_11-59-18_528.jpg,0.225012971,0.505020581,10,1.624084015,0.747678808,0.705330726,12,1,1,30,0,0,1,0,0,8,1,8,0,36,0,0,0,0
7_1,7,1,2022_8_15_11-59-18_480.jpg,-0.837870579,-0.420471979,4,0.729862214,0.402124115,0.526484299,0,20,0,2,0,0,3,0,0,73,0,0,0,0,0,0,0,1
7_1,7,1,2022_8_15_11-59-18_392.jpg,-0.52115314,-0.253998571,10,1.472766606,0.641300882,0.63961441,6,14,1,7,0,0,7,0,0,55,1,4,0,1,0,0,1,0
7_1,7,1,2022_8_15_11-59-18_448.jpg,-0.500839847,-0.241445881,8,1.433357519,0.647484951,0.689299262,5,16,0,8,0,0,8,1,0,55,0,4,0,2,0,0,0,0
7_1,7,1,2022_8_15_11-59-18_56.jpg,-0.624893691,-0.196967784,7,1.348117996,0.607423823,0.692795603,12,5,4,0,0,0,8,0,0,57,6,0,0,3,0,0,0,0
7_1,7,1,2022_8_15_11-59-18_208.jpg,-0.457368604,0.036806004,8,1.686274101,0.762390671,0.810926428,8,34,6,5,0,0,9,0,0,30,4,0,0,2,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_8.jpg,0.21721406,0.471684955,10,1.797916441,0.766347355,0.780825189,40,8,2,4,0,0,10,2,0,2,6,4,0,20,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_456.jpg,0.445301459,0.603758014,9,1.333515494,0.568,0.606909056,2,2,2,2,8,0,8,0,0,8,4,0,0,64,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_472.jpg,-0.073720936,-0.572965103,7,1.393755649,0.68,0.716248718,0,0,2,0,12,0,2,0,2,26,0,8,0,48,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_160.jpg,-0.509212677,-0.228239753,6,1.492300853,0.7336,0.832868964,22,22,8,4,0,0,0,0,0,40,0,4,0,0,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_248.jpg,0.432547842,0.890626182,6,1.3638263,0.6808,0.761165951,0,0,2,6,0,0,24,0,0,0,16,0,0,48,4,0,0,0
7_2,7,2,2022_8_15_12-19-36_600.jpg,-0.334308783,0.69749612,6,1.475853136,0.7152,0.823689318,2,12,0,46,0,0,0,0,0,8,14,0,0,18,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_608.jpg,-0.448889864,0.891225961,6,1.139930795,0.5904,0.63620749,0,30,2,56,0,0,0,0,0,2,4,0,0,6,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_576.jpg,-0.849832609,-0.435242857,5,0.710739802,0.323198667,0.441607468,0,8,4,0,0,0,4,0,0,80,2,0,0,0,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_624.jpg,-0.297696667,0.037190599,8,1.626226808,0.76301541,0.782049784,2,32,2,26,0,0,0,0,0,22,2,8,0,4,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_384.jpg,-0.393597862,0.008558567,9,1.717279325,0.759683465,0.781567502,2,8,2,6,0,0,18,0,2,40,4,0,0,16,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_360.jpg,-0.318316315,0.30074218,8,1.939572542,0.842355741,0.932737229,0,6,8,18,0,0,8,0,2,18,10,0,0,12,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_440.jpg,-0.090792193,0.760036993,6,1.26638998,0.636,0.706785705,2,14,0,22,0,0,0,0,0,6,2,0,0,54,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_664.jpg,-0.723689134,-0.067063821,6,1.327880859,0.6704,0.741104418,4,32,0,10,0,0,0,0,0,46,6,0,0,2,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_48.jpg,-0.504015596,0.01479523,7,1.676238628,0.771345273,0.861416252,6,10,12,2,0,0,0,0,0,38,12,0,0,18,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_216.jpg,-0.254289359,0.056612487,6,1.474013291,0.7325,0.822662481,0,0,0,2,0,0,14,0,0,26,6,4,0,28,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_64.jpg,-0.368055897,0.497060306,7,1.655892727,0.782118056,0.850960527,4,2,26,16,0,0,0,0,0,16,4,0,0,28,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_704.jpg,-0.716831774,0.378721644,7,1.313727067,0.638941399,0.675122162,0,4,2,48,0,0,4,0,0,26,6,0,0,2,0,0,0,6
7_2,7,2,2022_8_15_12-19-36_376.jpg,0.254019145,1.020385094,5,1.195064796,0.6384,0.742535507,0,0,0,6,0,0,4,0,0,6,42,0,0,42,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_88.jpg,-0.59808622,0.685694245,5,1.041647811,0.513119534,0.647212174,0,12,0,66,0,0,4,0,0,12,0,0,0,4,0,0,0,2
7_2,7,2,2022_8_15_12-19-36_496.jpg,0.029595892,-0.53229765,6,1.435060034,0.712809917,0.800922255,0,6,0,0,6,0,0,2,0,32,0,32,0,10,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_168.jpg,-0.987573017,-0.678391167,4,0.367614045,0.154102457,0.26517748,0,0,0,0,0,0,2,0,0,90,0,2,4,0,0,0,0,2
7_2,7,2,2022_8_15_12-19-36_200.jpg,-0.105594356,-0.118830204,7,1.733040722,0.809876543,0.890606754,2,18,0,12,0,0,18,0,0,22,2,16,0,0,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_448.jpg,0.188061712,0.288460334,9,1.889049788,0.8184,0.859743609,2,18,4,18,0,0,8,0,0,2,6,12,0,30,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_120.jpg,0.020362025,-0.422530313,8,1.713594809,0.7808,0.824064911,0,24,6,4,0,0,0,6,0,22,4,32,0,2,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_552.jpg,-0.546523128,-0.271361548,7,1.251178904,0.602430556,0.642978765,2,20,0,0,0,0,4,0,0,56,2,2,0,10,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_72.jpg,0.635954239,0.217138369,8,1.629359464,0.771345273,0.783556273,0,0,12,26,2,0,0,2,0,2,2,28,0,24,0,0,0,2
7_2,7,2,2022_8_15_12-19-36_688.jpg,-0.395611308,0.943907302,4,1.205340819,0.6648,0.869469611,0,34,0,44,0,0,0,0,0,0,14,0,0,8,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_112.jpg,-0.474716476,0.613332515,6,1.447099536,0.7232,0.807641629,14,34,4,36,0,0,0,0,0,10,0,0,0,2,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_368.jpg,0.321716277,0.86590518,6,1.275714496,0.624,0.711989817,2,6,0,6,0,0,8,0,0,0,22,0,0,56,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_208.jpg,0.493138436,0.912638762,5,0.963998625,0.483132028,0.598966023,0,2,0,4,0,0,16,0,0,0,8,0,0,68,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_536.jpg,-0.184464548,0.329972395,8,1.79037094,0.7992,0.860986425,34,20,10,10,2,0,2,0,0,12,0,0,0,10,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_528.jpg,-0.937391274,-0.5563808,4,0.43057499,0.1864,0.310594202,4,4,0,0,0,0,0,0,0,90,0,0,0,2,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_344.jpg,-0.612719202,-0.256882926,8,1.376329502,0.623073719,0.661874582,0,20,0,4,0,0,4,0,4,56,4,2,0,4,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_520.jpg,-0.805024368,-0.462942462,6,0.772249764,0.3472,0.431000799,10,2,0,0,0,0,2,0,0,80,2,0,0,4,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_424.jpg,0.716697679,-0.901922234,5,1.098263022,0.6072,0.682389183,0,0,0,0,0,0,6,0,44,2,4,44,0,0,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_104.jpg,-0.485726052,1.086672408,6,0.78134957,0.354227405,0.436079498,1,6,8,78,0,0,0,0,0,1,0,0,0,4,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_416.jpg,-0.021415212,-0.353993512,7,1.5526468,0.7416,0.797902617,2,10,0,0,0,0,8,0,0,34,2,34,0,10,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_232.jpg,0.402186718,0.871195395,5,1.235366719,0.6328125,0.767576499,0,0,4,6,0,0,22,0,0,0,12,0,0,52,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_136.jpg,-0.867922021,-0.279261972,4,0.904619141,0.5216,0.652544774,2,30,0,6,0,0,0,0,0,62,0,0,0,0,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_640.jpg,-0.682122527,0.065996986,5,1.35175242,0.712,0.839891002,10,34,0,18,0,0,2,0,0,36,0,0,0,0,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_408.jpg,0.066373917,-0.508211998,7,1.517378751,0.720533111,0.779778425,0,12,0,2,0,0,4,0,8,26,0,42,0,4,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_16.jpg,0.215556529,0.573004605,9,1.726824417,0.767407407,0.785911661,30,6,6,2,0,0,10,2,0,2,4,0,0,28,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_328.jpg,0.56406703,-0.066839101,7,1.602820101,0.752066116,0.823686593,0,0,0,4,0,0,2,0,6,8,10,32,0,26,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_256.jpg,0.553858882,1.179354266,3,0.799475225,0.4824,0.727713711,0,0,0,0,0,0,6,0,0,0,66,0,0,28,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_304.jpg,0.568606601,1.241204191,4,1.078381433,0.624,0.777887773,0,0,0,0,0,0,2,0,14,0,46,0,0,38,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_592.jpg,-0.596287477,0.223825559,7,1.571738385,0.7552,0.807713751,2,36,0,16,0,0,2,0,0,26,14,0,0,4,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_24.jpg,0.681608099,0.908674205,6,1.318551099,0.7,0.73589738,34,2,0,0,0,0,2,26,0,0,2,0,0,34,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_176.jpg,-0.48736052,-0.64388919,3,0.764536343,0.4296875,0.69591097,0,0,0,0,0,0,10,0,0,70,0,16,0,0,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_264.jpg,0.29881692,0.781526105,7,1.39821722,0.678050812,0.718541511,0,2,2,10,0,0,24,0,0,2,10,0,0,48,0,0,0,0
7_2,7,2,2022_8_15_12-19-36_32.jpg,-0.551710577,-0.146921327,7,1.493249017,0.7024,0.767378195,10,0,8,0,0,0,2,10,0,48,2,0,0,20,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_344.jpg,-0.355042756,0.017077714,9,1.921238014,0.809993425,0.874393102,10,4,10,4,0,0,8,0,0,28,6,2,0,6,0,0,0,2
7_3,7,3,2022_9_26_15-15-39_520.jpg,-0.647803482,-0.081368209,7,1.542235869,0.705539359,0.792552456,4,14,8,6,0,0,0,0,0,48,14,0,0,4,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_72.jpg,0.521829217,0.769436583,7,1.544067307,0.751757707,0.793493629,20,8,2,0,0,2,2,24,0,0,0,0,0,28,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_8.jpg,-0.214388886,0.79213265,5,1.379223085,0.7096,0.856959485,4,42,12,28,0,0,0,0,0,0,0,0,0,14,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_160.jpg,0.259027159,-0.00448328,10,2.055452974,0.849441157,0.892671884,14,10,8,8,2,0,2,0,0,2,8,20,0,4,0,0,0,2
7_3,7,3,2022_9_26_15-15-39_96.jpg,0.518977181,-0.63103394,7,1.344755913,0.611796982,0.691067835,4,8,0,0,4,0,0,0,0,2,2,32,0,2,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_16.jpg,0.323760233,0.543862227,7,1.714237845,0.787686736,0.880943987,16,10,20,0,8,0,0,0,0,4,4,0,0,32,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_504.jpg,-0.56188036,0.568817411,7,1.582351146,0.752186589,0.813167631,4,32,4,14,0,0,0,0,0,10,32,0,0,2,0,0,0,2
7_3,7,3,2022_9_26_15-15-39_528.jpg,-0.705835794,0.23170132,6,1.51240189,0.761349438,0.844087566,2,18,0,24,0,0,0,0,0,30,22,0,0,2,0,0,0,2
7_3,7,3,2022_9_26_15-15-39_144.jpg,-0.087793533,0.598126447,8,1.941438858,0.838388411,0.933634738,18,16,8,24,0,0,6,10,0,0,6,0,0,6,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_104.jpg,-0.072643349,0.340931062,11,2.153904571,0.862140775,0.898247974,20,22,10,10,4,0,4,10,0,6,8,2,0,2,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_488.jpg,-0.856574325,-0.528234582,5,0.526484353,0.2216,0.327123121,2,2,0,0,0,0,4,0,0,88,0,0,0,4,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_360.jpg,-0.460425935,-0.29852752,8,1.349175056,0.60345679,0.648816054,0,6,2,0,2,0,6,0,0,54,2,4,0,14,0,0,0,2
7_3,7,3,2022_9_26_15-15-39_568.jpg,-0.283354379,0.732616572,7,1.686310935,0.792,0.866592394,24,24,6,14,0,0,4,0,0,0,26,0,0,2,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_184.jpg,0.067686215,0.523556881,8,1.876154946,0.8304,0.902239812,20,22,10,20,4,0,0,0,0,0,6,2,0,16,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_512.jpg,-0.741604829,0.301776101,5,1.577610848,0.7872,0.980224733,0,16,14,18,0,0,0,0,0,26,26,0,0,0,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_256.jpg,-0.676620252,-0.222280803,8,1.306595094,0.554768846,0.628339421,4,4,8,4,0,0,4,0,0,64,6,0,0,4,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_272.jpg,0.262637141,0.088668826,7,1.693036763,0.783209877,0.870048786,10,32,0,10,2,0,0,0,0,4,0,16,0,16,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_424.jpg,-0.004901904,0.200444018,11,2.129604041,0.85600907,0.888113866,8,12,2,12,0,4,4,0,0,10,2,6,0,22,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_592.jpg,-0.368389757,-0.086127205,8,1.649542554,0.7608,0.793262287,2,26,2,18,0,0,6,0,0,36,0,6,0,4,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_560.jpg,-0.658513349,0.482073285,7,1.5952963,0.7544,0.819820124,0,36,2,28,4,0,0,0,0,16,8,0,0,0,0,6,0,0
7_3,7,3,2022_9_26_15-15-39_200.jpg,-0.36231885,0.382742958,9,1.94242926,0.836318201,0.884037654,14,14,20,6,0,0,4,0,0,12,24,2,0,2,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_40.jpg,0.0918399,0.186189006,8,1.628148131,0.722222222,0.782973745,6,40,0,0,0,0,2,12,0,6,2,6,0,10,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_56.jpg,-0.133035963,0.664001957,9,1.649921394,0.707482993,0.750911587,12,42,4,6,4,0,2,8,0,0,2,0,0,4,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_368.jpg,-0.784671955,-0.264352728,7,1.247937201,0.577777778,0.641312859,0,12,8,0,2,0,0,0,0,56,8,0,0,2,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_320.jpg,-0.238498867,0.159765359,10,2.119993128,0.861307788,0.920701317,14,22,4,8,4,0,4,6,0,18,12,0,0,6,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_32.jpg,-0.34578006,0.346100318,9,1.756683336,0.746900826,0.79950104,4,40,4,8,2,0,0,4,0,12,6,0,0,8,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_192.jpg,-0.496582473,0.126097695,7,1.696843106,0.783840067,0.87200486,4,28,4,14,0,0,0,0,0,30,10,0,0,8,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_432.jpg,0.699981385,-0.361948816,6,1.206302912,0.56726364,0.673250474,8,0,0,12,0,0,2,0,0,0,6,62,0,8,0,0,0,2
7_3,7,3,2022_9_26_15-15-39_168.jpg,-0.484277078,-0.017394892,9,1.745587226,0.757808963,0.794450983,6,4,12,8,2,2,0,0,0,40,4,0,0,16,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_0.jpg,-0.216750571,1.100281264,6,1.277756699,0.653645833,0.713129592,0,0,34,44,4,0,0,0,0,2,4,0,0,8,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_336.jpg,-0.590987758,-0.199012029,8,1.380626132,0.609382716,0.663940824,6,8,6,2,0,0,10,0,0,54,2,0,0,2,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_352.jpg,-0.276197128,-0.010226968,9,1.938958051,0.818181818,0.882457839,8,6,8,12,0,0,2,0,0,30,4,6,0,12,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_216.jpg,-0.534260021,-0.187097747,8,1.424484221,0.647230321,0.685032107,8,6,6,2,0,0,2,0,0,54,0,0,0,18,0,2,0,0
7_3,7,3,2022_9_26_15-15-39_408.jpg,-0.09150474,0.30231978,7,1.833696843,0.827032136,0.942333768,10,16,0,8,0,0,22,0,0,12,4,0,0,20,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_480.jpg,-0.543523649,0.255217985,7,1.681837585,0.7952,0.864293547,18,26,2,20,0,0,2,0,0,24,8,0,0,0,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_304.jpg,-0.547834295,0.14135074,6,1.552376961,0.767485822,0.866398078,22,22,0,14,0,0,0,2,0,28,0,0,0,4,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_400.jpg,-1.043571402,-0.432352349,5,0.678224232,0.3152,0.421404409,0,2,4,0,0,0,0,0,0,82,10,0,0,0,0,0,2,0
7_3,7,3,2022_9_26_15-15-39_536.jpg,-0.767127361,-0.187544327,6,1.147720618,0.58669081,0.640555073,0,26,2,6,0,0,0,0,0,54,4,0,0,2,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_544.jpg,-0.331936219,-0.264704859,8,1.606150635,0.7416,0.772395185,0,30,2,6,0,0,2,0,0,38,6,12,0,4,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_280.jpg,0.348741809,0.019289555,9,1.980166739,0.8408,0.901212721,22,14,0,6,6,0,4,0,0,2,12,24,0,10,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_584.jpg,-0.379873521,0.131704799,7,1.676120162,0.7856,0.861355373,2,30,0,10,0,0,22,0,0,24,8,4,0,0,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_440.jpg,-0.426768085,-0.085154778,6,1.450914935,0.702479339,0.809771043,12,6,0,2,0,0,10,0,0,42,0,0,0,16,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_296.jpg,-0.327932754,0.229972753,8,1.885459747,0.836,0.906714476,10,16,0,14,2,0,2,0,0,22,20,0,0,14,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_128.jpg,-0.101702997,0.576192765,8,1.847960751,0.820512821,0.88868127,20,18,8,14,0,0,2,2,0,0,6,0,0,8,0,0,0,2
7_3,7,3,2022_9_26_15-15-39_448.jpg,-0.554231262,-0.221491941,8,1.405419859,0.612345679,0.675864087,4,8,6,8,0,0,2,0,0,54,0,2,0,6,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_456.jpg,-0.425973191,-0.666630719,4,0.982847611,0.533057851,0.708974687,4,0,0,0,0,0,0,0,0,56,8,20,0,0,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_576.jpg,-0.355950512,0.287288802,8,1.902119384,0.8272,0.914726068,14,30,12,10,0,0,4,0,0,16,10,0,0,4,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_120.jpg,-0.516816785,0.69997985,6,1.351039416,0.641975309,0.754029455,6,20,0,0,0,0,0,0,0,2,2,2,0,4,0,0,0,0
7_3,7,3,2022_9_26_15-15-39_312.jpg,0.041826754,0.624674923,7,1.72048521,0.793402778,0.884154498,14,32,6,18,2,0,0,8,0,0,0,0,0,16,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_416.jpg,-0.214733095,0.394455691,10,1.955458202,0.828559028,0.849244707,17,6,1,14,0,6,28,1,0,14,4,0,0,5,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_208.jpg,0.037220862,0.998508751,6,1.143784044,0.5868,0.638358029,14,0,2,59,0,0,3,0,0,0,1,0,0,21,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_424.jpg,-0.347207973,0.124573469,10,1.965133173,0.825,0.853446493,5,7,10,19,0,0,8,2,0,31,4,0,0,13,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_144.jpg,0.051356923,0.415039303,8,1.926851308,0.832778009,0.926619609,16,10,5,10,0,0,6,16,0,7,0,0,0,28,0,0,0,1
8_1,8,1,2022_10_11_10-06-06_248.jpg,0.09008085,0.554780476,7,1.706185656,0.788,0.87680598,13,0,14,15,0,0,13,0,0,8,1,0,0,36,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_608.jpg,-0.273958444,0.233154686,8,1.813397861,0.817467605,0.872060034,2,8,11,18,0,0,25,0,0,23,1,0,0,11,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_432.jpg,-0.668745946,0.123517967,10,1.79830602,0.782844991,0.780994381,15,2,11,17,0,5,3,2,0,34,1,0,0,0,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_448.jpg,-0.17073998,0.93336102,7,1.400165166,0.677764566,0.719542558,14,1,3,44,0,0,14,0,0,0,10,0,0,1,0,0,0,1
8_1,8,1,2022_10_11_10-06-06_40.jpg,0.302681175,0.3781703,8,1.772614715,0.798384525,0.852447486,15,3,9,32,0,0,17,0,0,0,3,16,0,2,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_56.jpg,0.063702793,0.755097223,8,1.573140542,0.713671344,0.756520686,5,2,8,44,4,0,20,0,0,0,2,0,0,9,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_16.jpg,-0.116209176,0.675638208,9,1.694741575,0.766064891,0.77131013,21,14,2,33,3,1,10,0,0,0,3,0,0,2,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_160.jpg,-0.364312386,0.457422636,8,1.863138778,0.817784257,0.895980358,11,8,28,23,0,0,5,7,0,13,0,0,0,3,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_32.jpg,-0.168617425,0.843995272,7,1.4401259,0.695963542,0.740078313,19,7,7,46,0,0,15,0,0,0,0,0,0,1,1,0,0,0
8_1,8,1,2022_10_11_10-06-06_112.jpg,0.086881806,0.31966274,9,1.889097718,0.810937659,0.859765423,16,3,6,7,9,1,11,0,0,12,0,0,0,34,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_392.jpg,-0.075150363,0.457089057,8,1.812773031,0.808956916,0.871759554,25,4,6,14,0,0,19,0,0,8,1,0,0,7,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_216.jpg,0.017384335,0.944616392,7,1.416836219,0.698092031,0.728109784,3,1,22,45,0,2,6,0,0,0,0,0,0,20,0,0,0,1
8_1,8,1,2022_10_11_10-06-06_96.jpg,0.044812895,0.56564937,6,1.69640653,0.798081828,0.946782511,32,15,9,15,0,0,18,0,0,0,0,0,0,10,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_128.jpg,0.011534354,0.428649648,8,1.926768162,0.846,0.926579624,19,9,18,15,0,0,16,0,0,6,0,1,0,16,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_528.jpg,-0.12237808,1.060317472,6,1.17874765,0.589754269,0.65787159,58,1,10,21,0,0,5,0,0,0,0,0,0,3,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_568.jpg,-0.051391527,0.474002218,8,1.792737697,0.801352494,0.862124595,6,6,7,24,0,0,27,0,0,7,1,0,0,13,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_352.jpg,-0.355126508,0.16108753,9,1.930774184,0.830481454,0.8787332,18,6,1,11,0,2,9,0,0,28,12,0,0,10,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_224.jpg,0.121440331,0.739681751,7,1.491214256,0.6816,0.766332534,9,3,5,52,5,0,12,0,0,0,0,0,0,14,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_176.jpg,-0.254333617,0.476369706,7,1.584268328,0.7228,0.814152868,7,12,15,6,0,0,47,0,0,10,0,0,0,3,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_344.jpg,-0.191749207,0.218436231,9,1.893449511,0.8176,0.861746009,5,8,4,13,2,3,30,0,0,21,0,0,0,14,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_664.jpg,-0.21340842,0.539479113,8,1.802785649,0.8088,0.866956638,26,11,8,27,0,0,16,0,0,7,4,0,0,1,0,0,0,0
8_1,8,1,2022_10_11_10-06-06_136.jpg,0.13135068,0.667202678,7,1.739211744,0.804759329,0.893778032,18,3,7,20,0,0,22,0,0,0,0,0,0,13,0,0,3,0
8_1,8,1,2022_10_11_10-06-06_624.jpg,-0.651923403,-0.228363565,7,1.203826724,0.5592,0.618644558,9,6,0,7,0,0,12,1,0,64,0,0,0,1,0,0,0,0
